date,month_year,average_price,total_volume,total_bags,small_bags,large_bags,xlarge_bags,type,month,year,geography
3/29/20,2020-03,1.21,661173.64,333639.99,284304.99,46863.89,2471.11,conventional,3,2020,Tampa
3/29/20,2020-03,1.15,12375.84,12009.77,12009.77,0,0,organic,3,2020,Tampa
3/29/20,2020-03,1.19,46381647.4,23370633.92,14907229.13,7758313.73,705091.06,conventional,3,2020,Total U.S.
3/29/20,2020-03,1.59,1904234.87,1629641.7,1033147.13,596157.67,336.9,organic,3,2020,Total U.S.
3/29/20,2020-03,1.2,7462905.6,4848084.11,2049010.31,2672942.4,126131.4,conventional,3,2020,West
3/29/20,2020-03,1.71,319478.21,278668,142226.87,136277.55,163.58,organic,3,2020,West
3/29/20,2020-03,0.97,993056.58,468049.8,260304.72,207260.53,484.55,conventional,3,2020,West Tex/New Mexico
3/29/20,2020-03,1.6,24544.94,20249.17,17197.35,3051.82,0,organic,3,2020,West Tex/New Mexico
4/5/2020,2020-04,1.2,142597.55,32452.12,17673.66,13320.69,1457.77,conventional,4,2020,Albany
4/5/2020,2020-04,1.58,3758.9,3135.69,1278.87,1856.82,0,organic,4,2020,Albany
4/5/2020,2020-04,1.07,1012971.16,517517.72,470013.68,47357.6,146.44,conventional,4,2020,Atlanta
4/5/2020,2020-04,1.54,52854.68,48074.27,14937.9,33136.37,0,organic,4,2020,Atlanta
4/5/2020,2020-04,1.2,1308030.42,522515.01,277161.72,240182.18,5171.11,conventional,4,2020,Baltimore/Washington
4/5/2020,2020-04,1.61,77218.38,70612.57,62176.93,8435.64,0,organic,4,2020,Baltimore/Washington
4/5/2020,2020-04,1.26,132580.15,77098.72,34745.79,27026.73,15326.2,conventional,4,2020,Boise
4/5/2020,2020-04,1.73,6099.09,5457.37,2737.32,2720.05,0,organic,4,2020,Boise
4/5/2020,2020-04,1.52,876892.76,293269.54,239241.89,51505.58,2522.07,conventional,4,2020,Boston
4/5/2020,2020-04,1.87,57255.75,54999.56,45717.72,9281.84,0,organic,4,2020,Boston
4/5/2020,2020-04,1.19,230068.4,153647.87,123636.65,27411.22,2600,conventional,4,2020,Buffalo/Rochester
4/5/2020,2020-04,1.49,14450.52,13419.71,7583.2,5836.51,0,organic,4,2020,Buffalo/Rochester
4/5/2020,2020-04,1.3,7469315,3868367.65,2163728.21,1461182.26,243457.18,conventional,4,2020,California
4/5/2020,2020-04,1.8,393090.3,315513.34,189056.6,126456.74,0,organic,4,2020,California
4/5/2020,2020-04,1.27,379109.87,154967.31,122623.5,32336.98,6.83,conventional,4,2020,Charlotte
4/5/2020,2020-04,1.61,23755.74,18875.68,7161.61,11714.07,0,organic,4,2020,Charlotte
4/5/2020,2020-04,1.5,838147.95,426906.48,165038.46,205049.23,56818.79,conventional,4,2020,Chicago
4/5/2020,2020-04,1.89,70822.08,63600.04,27352.12,36247.92,0,organic,4,2020,Chicago
4/5/2020,2020-04,0.83,442996.84,290749.96,268927.19,15840.77,5982,conventional,4,2020,Cincinnati/Dayton
4/5/2020,2020-04,1.39,18515.51,15761.28,3525.54,12235.74,0,organic,4,2020,Cincinnati/Dayton
4/5/2020,2020-04,0.95,311225.2,191135.91,183926.46,6574.93,634.52,conventional,4,2020,Columbus
4/5/2020,2020-04,1.23,18004.19,15257.31,8001.01,7256.3,0,organic,4,2020,Columbus
4/5/2020,2020-04,0.9,1793380.76,782946.38,536844.12,245789.67,312.59,conventional,4,2020,Dallas/Ft. Worth
4/5/2020,2020-04,1.26,56163.64,49752.13,32259.39,17492.74,0,organic,4,2020,Dallas/Ft. Worth
4/5/2020,2020-04,1.09,1100058.13,697764.04,332677.53,363791.31,1295.2,conventional,4,2020,Denver
4/5/2020,2020-04,1.34,44795.69,29116.08,7504.47,21611.61,0,organic,4,2020,Denver
4/5/2020,2020-04,1.03,573957.32,332275.01,321779.53,6195.9,4299.58,conventional,4,2020,Detroit
4/5/2020,2020-04,1.45,27359.47,24286.35,7443.48,16842.87,0,organic,4,2020,Detroit
4/5/2020,2020-04,1.27,208105.87,67402.64,54398.59,3599.36,9404.69,conventional,4,2020,Grand Rapids
4/5/2020,2020-04,1.49,13714.97,12189.87,11856.49,333.38,0,organic,4,2020,Grand Rapids
4/5/2020,2020-04,1.08,5064441.71,2766299.47,2141958.32,510779.28,113561.87,conventional,4,2020,Great Lakes
4/5/2020,2020-04,1.51,270875.6,237406.56,123966.4,113440.16,0,organic,4,2020,Great Lakes
4/5/2020,2020-04,1.14,404766.83,143525.92,117049.75,22642.84,3833.33,conventional,4,2020,Harrisburg/Scranton
4/5/2020,2020-04,1.43,22634.25,21646.63,20115.06,1531.57,0,organic,4,2020,Harrisburg/Scranton
4/5/2020,2020-04,1.51,439570,106011.6,85350.73,18407.55,2253.32,conventional,4,2020,Hartford/Springfield
4/5/2020,2020-04,2.05,20633.1,11480.61,11480.61,0,0,organic,4,2020,Hartford/Springfield
4/5/2020,2020-04,0.86,1813357.04,784289.9,428889.7,343096.52,12303.68,conventional,4,2020,Houston
4/5/2020,2020-04,1.23,46923.38,39034.15,15776.88,23257.27,0,organic,4,2020,Houston
4/5/2020,2020-04,0.94,324191.05,187026,179569.77,4682.48,2773.75,conventional,4,2020,Indianapolis
4/5/2020,2020-04,1.47,10759.31,8653.54,3230.23,5423.31,0,organic,4,2020,Indianapolis
4/5/2020,2020-04,1.26,279372.31,158335.75,63068.43,90952.88,4314.44,conventional,4,2020,Jacksonville
4/5/2020,2020-04,1.34,4030.89,3513.72,3376.61,137.11,0,organic,4,2020,Jacksonville
4/5/2020,2020-04,1.04,437332.41,300096.95,122426.38,171728.55,5942.02,conventional,4,2020,Las Vegas
4/5/2020,2020-04,1.49,16390.59,14967.5,7315.29,7652.21,0,organic,4,2020,Las Vegas
4/5/2020,2020-04,1.29,3241375.94,1949029.36,1205754.24,591694.51,151580.61,conventional,4,2020,Los Angeles
4/5/2020,2020-04,1.63,199221,178029.76,79515,98514.76,0,organic,4,2020,Los Angeles
4/5/2020,2020-04,0.9,166873.49,106047.56,91850.07,14197.49,0,conventional,4,2020,Louisville
4/5/2020,2020-04,1.19,10774.03,10098,3816.71,6281.29,0,organic,4,2020,Louisville
4/5/2020,2020-04,1.29,1201964.92,416089.23,352476.94,51372.72,12239.57,conventional,4,2020,Miami/Ft. Lauderdale
4/5/2020,2020-04,1.26,13942.59,13282.7,13276.46,6.24,0,organic,4,2020,Miami/Ft. Lauderdale
4/5/2020,2020-04,1.09,5148227.49,2345295.62,1743673.91,581625.8,19995.91,conventional,4,2020,Midsouth
4/5/2020,2020-04,1.49,316908.63,280682.66,172599.9,108072.02,10.74,organic,4,2020,Midsouth
4/5/2020,2020-04,0.97,346272.8,192319.64,175799.81,16470.53,49.3,conventional,4,2020,Nashville
4/5/2020,2020-04,1.57,20415.17,18866.27,2682.83,16183.44,0,organic,4,2020,Nashville
4/5/2020,2020-04,0.99,366356.64,160007.86,123820.81,26497.05,9690,conventional,4,2020,New Orleans/Mobile
4/5/2020,2020-04,1.29,5688.46,5377.03,4202.38,1174.65,0,organic,4,2020,New Orleans/Mobile
4/5/2020,2020-04,1.57,2189933.35,916853.41,692034.7,219051.04,5767.67,conventional,4,2020,New York
4/5/2020,2020-04,1.88,134647.34,97671.74,92907.38,4725.73,38.63,organic,4,2020,New York
4/5/2020,2020-04,1.43,6341257.08,2403042.92,1801823.02,567843.02,33376.88,conventional,4,2020,Northeast
4/5/2020,2020-04,1.75,391537.74,320071.05,270563.68,49445.73,61.64,organic,4,2020,Northeast
4/5/2020,2020-04,1.3,607413.94,136257.87,80865.41,52730.68,2661.78,conventional,4,2020,Northern New England
4/5/2020,2020-04,1.75,33823.35,32745.27,18685.8,14059.47,0,organic,4,2020,Northern New England
4/5/2020,2020-04,1.19,657548.27,356471.23,290626.91,58419.49,7424.83,conventional,4,2020,Orlando
4/5/2020,2020-04,1.17,11028.12,10869.81,10869.81,0,0,organic,4,2020,Orlando
4/5/2020,2020-04,1.33,666297.76,294771.15,206981.26,83317.73,4472.16,conventional,4,2020,Philadelphia
4/5/2020,2020-04,1.76,37975,29463.5,25088.34,4343.3,31.86,organic,4,2020,Philadelphia
4/5/2020,2020-04,0.93,1365530.57,805086.14,323691.78,474900.42,6493.94,conventional,4,2020,Phoenix/Tucson
4/5/2020,2020-04,1.51,28242.64,24627.29,12855.18,11772.11,0,organic,4,2020,Phoenix/Tucson
4/5/2020,2020-04,1.33,125230.41,57682.81,51482.86,6189.95,10,conventional,4,2020,Pittsburgh
4/5/2020,2020-04,1.21,23924.44,19820.24,19276.24,544,0,organic,4,2020,Pittsburgh
4/5/2020,2020-04,1.17,2611015.94,1031121.01,847298.25,124310.96,59511.8,conventional,4,2020,Plains
4/5/2020,2020-04,1.46,78518.43,67134.28,48288.33,18845.95,0,organic,4,2020,Plains
4/5/2020,2020-04,1.28,825190.96,591834.35,273332.74,278928.2,39573.41,conventional,4,2020,Portland
4/5/2020,2020-04,1.83,51356.32,45352.65,23735.59,21617.06,0,organic,4,2020,Portland
4/5/2020,2020-04,1.14,485568.18,194134.47,142889.32,51245.15,0,conventional,4,2020,Raleigh/Greensboro
4/5/2020,2020-04,1.57,25669.76,20725.66,15376.6,5349.06,0,organic,4,2020,Raleigh/Greensboro
4/5/2020,2020-04,1.01,430213.69,205517.21,165619.23,34859.4,5038.58,conventional,4,2020,Richmond/Norfolk
4/5/2020,2020-04,1.54,24805.69,21803.77,11757.8,10045.97,0,organic,4,2020,Richmond/Norfolk
4/5/2020,2020-04,0.98,245539.74,131222.85,103167.08,26531.33,1524.44,conventional,4,2020,Roanoke
4/5/2020,2020-04,1.32,18004.71,16380.73,7448.85,8931.88,0,organic,4,2020,Roanoke
4/5/2020,2020-04,1.4,583616.08,201465.35,114870.57,80152.7,6442.08,conventional,4,2020,Sacramento
4/5/2020,2020-04,1.85,21003.42,11192.24,11189.18,3.06,0,organic,4,2020,Sacramento
4/5/2020,2020-04,1.33,600708.78,417158.26,234671.15,149418.7,33068.41,conventional,4,2020,San Diego
4/5/2020,2020-04,1.92,39301.55,35076.59,14335.04,20741.55,0,organic,4,2020,San Diego
4/5/2020,2020-04,1.34,1255110.3,586064.61,234835.12,327935.4,23294.09,conventional,4,2020,San Francisco
4/5/2020,2020-04,2.05,67268.3,44842.63,44823.29,19.34,0,organic,4,2020,San Francisco
4/5/2020,2020-04,1.6,683993.92,498433.31,222374.46,273822.65,2236.2,conventional,4,2020,Seattle
4/5/2020,2020-04,2.04,84141.79,73307.74,51474.99,21822.64,10.11,organic,4,2020,Seattle
4/5/2020,2020-04,1.16,637621.91,298348.46,215972.41,80389.89,1986.16,conventional,4,2020,South Carolina
4/5/2020,2020-04,1.52,31181.14,26923.55,13817.73,13105.82,0,organic,4,2020,South Carolina
4/5/2020,2020-04,0.91,8827001.64,3751765.76,2481712.98,1178590.59,91462.19,conventional,4,2020,South Central
4/5/2020,2020-04,1.33,241111.74,208613.51,123615.93,84997.58,0,organic,4,2020,South Central
4/5/2020,2020-04,1.16,6716805.36,3134391.52,2541541.51,534348.49,58501.52,conventional,4,2020,Southeast
4/5/2020,2020-04,1.41,189176.32,174260.18,105033.06,69227.12,0,organic,4,2020,Southeast
4/5/2020,2020-04,1.31,125941.27,87636.37,45371.05,40928.44,1336.88,conventional,4,2020,Spokane
4/5/2020,2020-04,1.89,7238.54,6393.91,4149.61,2244.3,0,organic,4,2020,Spokane
4/5/2020,2020-04,1.27,267771.13,136968.67,118868,2772.03,15328.64,conventional,4,2020,St. Louis
4/5/2020,2020-04,2.21,8834.54,4955.46,2340,2615.46,0,organic,4,2020,St. Louis
4/5/2020,2020-04,1.2,102164.65,56338.52,40493.79,14134.73,1710,conventional,4,2020,Syracuse
4/5/2020,2020-04,1.62,5338.71,4968.64,2575.17,2393.47,0,organic,4,2020,Syracuse
4/5/2020,2020-04,1.19,666800.55,351544.35,291190.77,50618.27,9735.31,conventional,4,2020,Tampa
4/5/2020,2020-04,1.18,11944.41,11598.01,11598.01,0,0,organic,4,2020,Tampa
4/5/2020,2020-04,1.15,50361125.91,24444067.4,16146224.38,7530461.91,767381.11,conventional,4,2020,Total U.S.
4/5/2020,2020-04,1.6,2239685.17,1903189.58,1198167.29,704929.28,93.01,organic,4,2020,Total U.S.
4/5/2020,2020-04,1.12,8183061.77,5143783.51,2424488.22,2571781.51,147513.78,conventional,4,2020,West
4/5/2020,2020-04,1.72,358466.4,299507.98,165043.4,134443.95,20.63,organic,4,2020,West
4/5/2020,2020-04,0.94,1104047.87,502122.46,309480.15,192230.78,411.53,conventional,4,2020,West Tex/New Mexico
4/5/2020,2020-04,1.67,26787.67,21036.33,15924.92,5111.41,0,organic,4,2020,West Tex/New Mexico
4/12/2020,2020-04,1.22,149128.13,29909.53,19106.42,9243.11,1560,conventional,4,2020,Albany
4/12/2020,2020-04,1.64,4281.24,3566.96,1734.52,1832.44,0,organic,4,2020,Albany
4/12/2020,2020-04,1.08,860374.38,431661.67,379885.92,51415.73,360.02,conventional,4,2020,Atlanta
4/12/2020,2020-04,1.57,48826.01,43731.75,10971.44,32760.31,0,organic,4,2020,Atlanta
4/12/2020,2020-04,1.34,1259048.49,592955.85,308505.11,277068.09,7382.65,conventional,4,2020,Baltimore/Washington
4/12/2020,2020-04,1.59,73995.23,67308.34,58270.41,9037.93,0,organic,4,2020,Baltimore/Washington
4/12/2020,2020-04,1.31,134663.82,78684.95,36416.93,33273.54,8994.48,conventional,4,2020,Boise
4/12/2020,2020-04,1.72,7267.24,6415.58,3321.43,3048.67,45.48,organic,4,2020,Boise
4/12/2020,2020-04,1.46,902950.91,355979.01,256803.65,95988.56,3186.8,conventional,4,2020,Boston
4/12/2020,2020-04,1.91,58620.34,56337.59,48007.01,8330.58,0,organic,4,2020,Boston
4/12/2020,2020-04,1.14,256728.6,159344.15,135507.02,21367.13,2470,conventional,4,2020,Buffalo/Rochester
4/12/2020,2020-04,1.54,17051.05,15606.09,10254.6,5351.49,0,organic,4,2020,Buffalo/Rochester
4/12/2020,2020-04,1.4,6706501.88,3578828.14,2043608.31,1138683.74,396536.09,conventional,4,2020,California
4/12/2020,2020-04,1.8,366172.47,282702.93,144479.07,138223.86,0,organic,4,2020,California
4/12/2020,2020-04,1.26,372769.3,152391,122128.6,30250.5,11.9,conventional,4,2020,Charlotte
4/12/2020,2020-04,1.59,21863.58,16737.42,7276.25,9461.17,0,organic,4,2020,Charlotte
4/12/2020,2020-04,1.67,893700.41,504843.22,146816.68,296019.3,62007.24,conventional,4,2020,Chicago
4/12/2020,2020-04,1.83,77833.55,70071.9,13048.69,57023.21,0,organic,4,2020,Chicago
4/12/2020,2020-04,1.08,376994.7,238863.4,222683.45,11386.46,4793.49,conventional,4,2020,Cincinnati/Dayton
4/12/2020,2020-04,1.58,20268.64,16770.6,2967.59,13803.01,0,organic,4,2020,Cincinnati/Dayton
4/12/2020,2020-04,1.08,279614.43,174803.28,167094.68,6488.27,1220.33,conventional,4,2020,Columbus
4/12/2020,2020-04,1.32,16742.32,14150.07,5870.51,8279.56,0,organic,4,2020,Columbus
4/12/2020,2020-04,0.9,1749550.51,726982.7,486871.78,239654.23,456.69,conventional,4,2020,Dallas/Ft. Worth
4/12/2020,2020-04,1.27,60828.32,53083.51,35595.32,17488.19,0,organic,4,2020,Dallas/Ft. Worth
4/12/2020,2020-04,1.15,1114310.34,713575.33,294172.86,412040.27,7362.2,conventional,4,2020,Denver
4/12/2020,2020-04,1.34,49055.88,29791.64,5912.56,23879.08,0,organic,4,2020,Denver
4/12/2020,2020-04,1.22,593486,348373.12,334308.54,8762.78,5301.8,conventional,4,2020,Detroit
4/12/2020,2020-04,1.46,25863.76,22912.12,7716.75,15195.37,0,organic,4,2020,Detroit
4/12/2020,2020-04,1.67,197898.58,62338.6,48239.28,6464.1,7635.22,conventional,4,2020,Grand Rapids
4/12/2020,2020-04,1.58,11256.57,9272.58,8442.06,830.52,0,organic,4,2020,Grand Rapids
4/12/2020,2020-04,1.25,4902536.4,2729683.32,2031671.89,583388.47,114622.96,conventional,4,2020,Great Lakes
4/12/2020,2020-04,1.55,278972.5,245623.23,99700.51,145922.72,0,organic,4,2020,Great Lakes
4/12/2020,2020-04,1.13,419160.21,149798.06,130997.45,15991.72,2808.89,conventional,4,2020,Harrisburg/Scranton
4/12/2020,2020-04,1.42,22284.91,21614.52,18751.38,2863.14,0,organic,4,2020,Harrisburg/Scranton
4/12/2020,2020-04,1.49,408507.79,107676.88,90011.83,15497.16,2167.89,conventional,4,2020,Hartford/Springfield
4/12/2020,2020-04,1.98,18000.5,11820.86,11820.86,0,0,organic,4,2020,Hartford/Springfield
4/12/2020,2020-04,0.86,1819577.23,666740.93,380042.47,267691.14,19007.32,conventional,4,2020,Houston
4/12/2020,2020-04,1.31,47718.57,38363.22,17507.02,20856.2,0,organic,4,2020,Houston
4/12/2020,2020-04,1.01,315138.94,181295.32,175001.09,4169.65,2124.58,conventional,4,2020,Indianapolis
4/12/2020,2020-04,1.47,11799.86,10258.81,3680.42,6578.39,0,organic,4,2020,Indianapolis
4/12/2020,2020-04,1.3,237887.07,128864.58,53845.62,74948.97,69.99,conventional,4,2020,Jacksonville
4/12/2020,2020-04,1.41,2725.02,2204.43,2188.72,15.71,0,organic,4,2020,Jacksonville
4/12/2020,2020-04,1.14,400297.1,273755.61,120922.22,147113.79,5719.6,conventional,4,2020,Las Vegas
4/12/2020,2020-04,1.49,16511.14,14360.76,5801.26,8559.5,0,organic,4,2020,Las Vegas
4/12/2020,2020-04,1.33,3286615.74,2016904.63,1227352.03,507046.89,282505.71,conventional,4,2020,Los Angeles
4/12/2020,2020-04,1.58,195864.44,174087.16,69026.71,105060.45,0,organic,4,2020,Los Angeles
4/12/2020,2020-04,1.04,146425.39,85591.83,70030.13,15555.03,6.67,conventional,4,2020,Louisville
4/12/2020,2020-04,1.21,10324.28,9392.49,3400.71,5991.78,0,organic,4,2020,Louisville
4/12/2020,2020-04,1.31,1050040.91,469666.38,422360.39,43013.93,4292.06,conventional,4,2020,Miami/Ft. Lauderdale
4/12/2020,2020-04,1.38,7688.09,6959.33,6959.33,0,0,organic,4,2020,Miami/Ft. Lauderdale
4/12/2020,2020-04,1.16,4884481.74,2291566.81,1659676.23,607470.33,24420.25,conventional,4,2020,Midsouth
4/12/2020,2020-04,1.45,305812.22,269026.61,167825.36,101201.25,0,organic,4,2020,Midsouth
4/12/2020,2020-04,0.99,325901.17,165234.39,147982.9,17214.03,37.46,conventional,4,2020,Nashville
4/12/2020,2020-04,1.34,16290.64,15368,3151.83,12216.17,0,organic,4,2020,Nashville
4/12/2020,2020-04,1.02,342378.93,150817.34,105566.28,35542.98,9708.08,conventional,4,2020,New Orleans/Mobile
4/12/2020,2020-04,1.31,4805.32,4609.14,4341.79,267.35,0,organic,4,2020,New Orleans/Mobile
4/12/2020,2020-04,1.56,2069103.19,884081.14,718120.27,160331.17,5629.7,conventional,4,2020,New York
4/12/2020,2020-04,1.85,128514.35,106331.59,98010.38,8313.48,7.73,organic,4,2020,New York
4/12/2020,2020-04,1.4,6338286.86,2493195.64,1947765.75,512601.62,32828.27,conventional,4,2020,Northeast
4/12/2020,2020-04,1.73,391206.16,341652.79,284484.06,57153.32,15.41,organic,4,2020,Northeast
4/12/2020,2020-04,1.29,650767.48,165526.91,85454.78,76784.39,3287.74,conventional,4,2020,Northern New England
4/12/2020,2020-04,1.74,36171.61,34736.05,18794.49,15941.56,0,organic,4,2020,Northern New England
4/12/2020,2020-04,1.2,606746.05,340305.95,290193.64,48576.75,1535.56,conventional,4,2020,Orlando
4/12/2020,2020-04,1.18,7942.62,7846.04,7846.04,0,0,organic,4,2020,Orlando
4/12/2020,2020-04,1.34,658106.07,308110.01,237766.86,66693.14,3650.01,conventional,4,2020,Philadelphia
4/12/2020,2020-04,1.77,38370.28,32955.68,25258.24,7690.51,6.93,organic,4,2020,Philadelphia
4/12/2020,2020-04,0.98,1313242.72,715820.64,317420.71,390183.94,8215.99,conventional,4,2020,Phoenix/Tucson
4/12/2020,2020-04,1.47,25342.38,19253.85,6214.44,13039.41,0,organic,4,2020,Phoenix/Tucson
4/12/2020,2020-04,1.32,126836.83,66076,60833.77,5242.23,0,conventional,4,2020,Pittsburgh
4/12/2020,2020-04,1.22,23755.78,20320.93,20158.85,162.08,0,organic,4,2020,Pittsburgh
4/12/2020,2020-04,1.2,2501285.65,995503.24,766290.6,152355.25,76857.39,conventional,4,2020,Plains
4/12/2020,2020-04,1.51,87536.49,56344.31,43079.06,13265.25,0,organic,4,2020,Plains
4/12/2020,2020-04,1.38,797985.07,551161.72,271125.44,244163.59,35872.69,conventional,4,2020,Portland
4/12/2020,2020-04,1.84,60172.48,53093.25,19238.9,33395.55,458.8,organic,4,2020,Portland
4/12/2020,2020-04,1.18,486222.56,196147.6,152848.47,43289.13,10,conventional,4,2020,Raleigh/Greensboro
4/12/2020,2020-04,1.51,26600.41,21420.35,16918.91,4501.44,0,organic,4,2020,Raleigh/Greensboro
4/12/2020,2020-04,1.02,415050.24,204628.17,160982.29,37628.35,6017.53,conventional,4,2020,Richmond/Norfolk
4/12/2020,2020-04,1.44,23039.89,20637.21,11359.16,9278.05,0,organic,4,2020,Richmond/Norfolk
4/12/2020,2020-04,1.02,223589.92,118901.77,91782.8,25390.9,1728.07,conventional,4,2020,Roanoke
4/12/2020,2020-04,1.36,17394.46,15683.25,6318.67,9364.58,0,organic,4,2020,Roanoke
4/12/2020,2020-04,1.43,510780.7,152218.23,94754.92,51616.06,5847.25,conventional,4,2020,Sacramento
4/12/2020,2020-04,1.99,18560.26,7360.95,7357.89,3.06,0,organic,4,2020,Sacramento
4/12/2020,2020-04,1.37,619866.59,438427.75,239060.63,153668.44,45698.68,conventional,4,2020,San Diego
4/12/2020,2020-04,1.95,38357.66,34794.78,11455.19,23339.59,0,organic,4,2020,San Diego
4/12/2020,2020-04,1.65,821431.15,371203.15,156013.86,193989.67,21199.62,conventional,4,2020,San Francisco
4/12/2020,2020-04,2.12,54842.87,30601.61,30566.14,35.47,0,organic,4,2020,San Francisco
4/12/2020,2020-04,1.66,708915.46,504969.43,227973.73,276413.17,582.53,conventional,4,2020,Seattle
4/12/2020,2020-04,2.17,75119.96,65392.96,34633.29,30612.36,147.31,organic,4,2020,Seattle
4/12/2020,2020-04,1.17,589052.22,275497.23,193573.4,81815.68,108.15,conventional,4,2020,South Carolina
4/12/2020,2020-04,1.52,28047.38,23503.02,9389.07,14113.95,0,organic,4,2020,South Carolina
4/12/2020,2020-04,0.92,8555196.91,3388936.19,2229012.21,1051929.57,107994.41,conventional,4,2020,South Central
4/12/2020,2020-04,1.35,241695.55,206584.69,125519.76,81064.93,0,organic,4,2020,South Central
4/12/2020,2020-04,1.18,5882139.74,2883918.44,2363660.56,497549.39,22708.49,conventional,4,2020,Southeast
4/12/2020,2020-04,1.45,157704.74,142384.77,73665.56,68719.21,0,organic,4,2020,Southeast
4/12/2020,2020-04,1.43,124411.38,83933.32,46638.18,37052.22,242.92,conventional,4,2020,Spokane
4/12/2020,2020-04,1.84,8931.39,8101.68,4115.5,3983.81,2.37,organic,4,2020,Spokane
4/12/2020,2020-04,1.25,239372.46,126215.9,101909.01,9812.41,14494.48,conventional,4,2020,St. Louis
4/12/2020,2020-04,2.1,7909.06,5092.11,2866.65,2225.46,0,organic,4,2020,St. Louis
4/12/2020,2020-04,1.18,111555.58,56297.69,45890.18,8744.17,1663.34,conventional,4,2020,Syracuse
4/12/2020,2020-04,1.66,5955.06,5298.85,3439.15,1859.7,0,organic,4,2020,Syracuse
4/12/2020,2020-04,1.2,613163.84,340557.24,292465.51,44439.5,3652.23,conventional,4,2020,Tampa
4/12/2020,2020-04,1.19,8651.07,8339.49,8339.49,0,0,organic,4,2020,Tampa
4/12/2020,2020-04,1.2,47850537.28,23327706.76,15385868.36,7030807.23,911031.17,conventional,4,2020,Total U.S.
4/12/2020,2020-04,1.61,2191132.46,1837246.38,1066196.32,770183.37,866.69,organic,4,2020,Total U.S.
4/12/2020,2020-04,1.19,8080108.03,4966074.92,2344182.75,2486828.86,135063.31,conventional,4,2020,West
4/12/2020,2020-04,1.74,362032.28,292926.99,127442.91,164632.8,851.28,organic,4,2020,West
4/12/2020,2020-04,0.95,1081277.96,495268.41,332722.61,161788.76,757.04,conventional,4,2020,West Tex/New Mexico
4/12/2020,2020-04,1.72,16063,11115.01,6040.8,5074.21,0,organic,4,2020,West Tex/New Mexico
4/19/20,2020-04,1.38,138887.32,29327.8,15732.49,11937.53,1657.78,conventional,4,2020,Albany
4/19/20,2020-04,1.63,4166.85,3203.04,1707.83,1495.21,0,organic,4,2020,Albany
4/19/20,2020-04,1.07,927544.06,469285.13,425543.91,43520.44,220.78,conventional,4,2020,Atlanta
4/19/20,2020-04,1.51,37869.29,34159.01,11103.61,23055.4,0,organic,4,2020,Atlanta
4/19/20,2020-04,1.4,1190966.77,549535.78,311767.75,231680.45,6087.58,conventional,4,2020,Baltimore/Washington
4/19/20,2020-04,1.56,84391.77,78219.21,70760.94,7458.27,0,organic,4,2020,Baltimore/Washington
4/19/20,2020-04,1.46,120090.94,71210.63,32991.7,29167.98,9050.95,conventional,4,2020,Boise
4/19/20,2020-04,1.7,7429.49,6502.56,2085.05,4417.51,0,organic,4,2020,Boise
4/19/20,2020-04,1.48,870968.42,353365.75,228986.49,122592.59,1786.67,conventional,4,2020,Boston
4/19/20,2020-04,1.9,47137.8,44775.77,37458.67,7317.1,0,organic,4,2020,Boston
4/19/20,2020-04,1.15,221134.52,150913.79,107160.95,40251.73,3501.11,conventional,4,2020,Buffalo/Rochester
4/19/20,2020-04,1.53,17248.23,15562.25,10731.9,4830.35,0,organic,4,2020,Buffalo/Rochester
4/19/20,2020-04,1.24,7608704.18,4186895,2058034.48,1693640.43,435220.09,conventional,4,2020,California
4/19/20,2020-04,1.73,342183.54,265412.7,131355.74,134056.96,0,organic,4,2020,California
4/19/20,2020-04,1.22,399171.08,160609.09,129154.9,30807.53,646.66,conventional,4,2020,Charlotte
4/19/20,2020-04,1.64,22006.64,16927.93,8197.34,8730.59,0,organic,4,2020,Charlotte
4/19/20,2020-04,1.66,868184.45,495289.29,156404.76,270199.39,68685.14,conventional,4,2020,Chicago
4/19/20,2020-04,1.76,116078.67,103099.18,20798.81,82300.37,0,organic,4,2020,Chicago
4/19/20,2020-04,1.24,338682.46,210783.65,191864.89,18534.87,383.89,conventional,4,2020,Cincinnati/Dayton
4/19/20,2020-04,1.65,19229.38,16184.23,3182.91,13001.32,0,organic,4,2020,Cincinnati/Dayton
4/19/20,2020-04,1.15,269016.51,167241.54,160329.49,6744.03,168.02,conventional,4,2020,Columbus
4/19/20,2020-04,1.3,14748.97,12639.61,5155.93,7483.68,0,organic,4,2020,Columbus
4/19/20,2020-04,0.82,1967582.29,939245.54,684497.3,254275.18,473.06,conventional,4,2020,Dallas/Ft. Worth
4/19/20,2020-04,1.18,60307.6,50769.13,31524.07,19245.06,0,organic,4,2020,Dallas/Ft. Worth
4/19/20,2020-04,1.15,1097187.76,738736.05,283280.57,403922.78,51532.7,conventional,4,2020,Denver
4/19/20,2020-04,1.38,51132.77,31727.1,10387.53,21339.57,0,organic,4,2020,Denver
4/19/20,2020-04,1.18,566541.88,328318.21,313196.98,10272.41,4848.82,conventional,4,2020,Detroit
4/19/20,2020-04,1.5,23779.72,21130.35,6546.98,14583.37,0,organic,4,2020,Detroit
4/19/20,2020-04,1.6,187338.87,56272.94,41017.56,6377.03,8878.35,conventional,4,2020,Grand Rapids
4/19/20,2020-04,1.62,8398.04,6970.65,6842.51,128.14,0,organic,4,2020,Grand Rapids
4/19/20,2020-04,1.27,4665970.34,2564336.82,1904958.62,539192.24,120185.96,conventional,4,2020,Great Lakes
